0	air
1	stone
2	granite
3	polished_granite
4	diorite
5	polished_diorite
6	andesite
7	polished_andesite
8	deepslate
9	cobbled_deepslate
10	polished_deepslate
11	calcite
12	tuff
13	dripstone_block
14	grass_block
15	dirt
16	coarse_dirt
17	podzol
18	rooted_dirt
19	mud
20	crimson_nylium
21	warped_nylium
22	cobblestone
23	oak_planks
24	spruce_planks
25	birch_planks
26	jungle_planks
27	acacia_planks
28	cherry_planks
29	dark_oak_planks
30	mangrove_planks
31	bamboo_planks
32	crimson_planks
33	warped_planks
34	bamboo_mosaic
35	oak_sapling
36	spruce_sapling
37	birch_sapling
38	jungle_sapling
39	acacia_sapling
40	cherry_sapling
41	dark_oak_sapling
42	mangrove_propagule
43	bedrock
44	sand
45	suspicious_sand
46	suspicious_gravel
47	red_sand
48	gravel
49	coal_ore
50	deepslate_coal_ore
51	iron_ore
52	deepslate_iron_ore
53	copper_ore
54	deepslate_copper_ore
55	gold_ore
56	deepslate_gold_ore
57	redstone_ore
58	deepslate_redstone_ore
59	emerald_ore
60	deepslate_emerald_ore
61	lapis_ore
62	deepslate_lapis_ore
63	diamond_ore
64	deepslate_diamond_ore
65	nether_gold_ore
66	nether_quartz_ore
67	ancient_debris
68	coal_block
69	raw_iron_block
70	raw_copper_block
71	raw_gold_block
72	amethyst_block
73	budding_amethyst
74	iron_block
75	copper_block
76	gold_block
77	diamond_block
78	netherite_block
79	exposed_copper
80	weathered_copper
81	oxidized_copper
82	cut_copper
83	exposed_cut_copper
84	weathered_cut_copper
85	oxidized_cut_copper
86	cut_copper_stairs
87	exposed_cut_copper_stairs
88	weathered_cut_copper_stairs
89	oxidized_cut_copper_stairs
90	cut_copper_slab
91	exposed_cut_copper_slab
92	weathered_cut_copper_slab
93	oxidized_cut_copper_slab
94	waxed_copper_block
95	waxed_exposed_copper
96	waxed_weathered_copper
97	waxed_oxidized_copper
98	waxed_cut_copper
99	waxed_exposed_cut_copper
100	waxed_weathered_cut_copper
101	waxed_oxidized_cut_copper
102	waxed_cut_copper_stairs
103	waxed_exposed_cut_copper_stairs
104	waxed_weathered_cut_copper_stairs
105	waxed_oxidized_cut_copper_stairs
106	waxed_cut_copper_slab
107	waxed_exposed_cut_copper_slab
108	waxed_weathered_cut_copper_slab
109	waxed_oxidized_cut_copper_slab
110	oak_log
111	spruce_log
112	birch_log
113	jungle_log
114	acacia_log
115	cherry_log
116	dark_oak_log
117	mangrove_log
118	mangrove_roots
119	muddy_mangrove_roots
120	crimson_stem
121	warped_stem
122	bamboo_block
123	stripped_oak_log
124	stripped_spruce_log
125	stripped_birch_log
126	stripped_jungle_log
127	stripped_acacia_log
128	stripped_cherry_log
129	stripped_dark_oak_log
130	stripped_mangrove_log
131	stripped_crimson_stem
132	stripped_warped_stem
133	stripped_oak_wood
134	stripped_spruce_wood
135	stripped_birch_wood
136	stripped_jungle_wood
137	stripped_acacia_wood
138	stripped_cherry_wood
139	stripped_dark_oak_wood
140	stripped_mangrove_wood
141	stripped_crimson_hyphae
142	stripped_warped_hyphae
143	stripped_bamboo_block
144	oak_wood
145	spruce_wood
146	birch_wood
147	jungle_wood
148	acacia_wood
149	cherry_wood
150	dark_oak_wood
151	mangrove_wood
152	crimson_hyphae
153	warped_hyphae
154	oak_leaves
155	spruce_leaves
156	birch_leaves
157	jungle_leaves
158	acacia_leaves
159	cherry_leaves
160	dark_oak_leaves
161	mangrove_leaves
162	azalea_leaves
163	flowering_azalea_leaves
164	sponge
165	wet_sponge
166	glass
167	tinted_glass
168	lapis_block
169	sandstone
170	chiseled_sandstone
171	cut_sandstone
172	cobweb
173	grass
174	fern
175	azalea
176	flowering_azalea
177	dead_bush
178	seagrass
179	sea_pickle
180	white_wool
181	orange_wool
182	magenta_wool
183	light_blue_wool
184	yellow_wool
185	lime_wool
186	pink_wool
187	gray_wool
188	light_gray_wool
189	cyan_wool
190	purple_wool
191	blue_wool
192	brown_wool
193	green_wool
194	red_wool
195	black_wool
196	dandelion
197	poppy
198	blue_orchid
199	allium
200	azure_bluet
201	red_tulip
202	orange_tulip
203	white_tulip
204	pink_tulip
205	oxeye_daisy
206	cornflower
207	lily_of_the_valley
208	wither_rose
209	torchflower
210	pitcher_plant
211	spore_blossom
212	brown_mushroom
213	red_mushroom
214	crimson_fungus
215	warped_fungus
216	crimson_roots
217	warped_roots
218	nether_sprouts
219	weeping_vines
220	twisting_vines
221	sugar_cane
222	kelp
223	moss_carpet
224	pink_petals
225	moss_block
226	hanging_roots
227	big_dripleaf
228	small_dripleaf
229	bamboo
230	oak_slab
231	spruce_slab
232	birch_slab
233	jungle_slab
234	acacia_slab
235	cherry_slab
236	dark_oak_slab
237	mangrove_slab
238	bamboo_slab
239	bamboo_mosaic_slab
240	crimson_slab
241	warped_slab
242	stone_slab
243	smooth_stone_slab
244	sandstone_slab
245	cut_sandstone_slab
246	petrified_oak_slab
247	cobblestone_slab
248	brick_slab
249	stone_brick_slab
250	mud_brick_slab
251	nether_brick_slab
252	quartz_slab
253	red_sandstone_slab
254	cut_red_sandstone_slab
255	purpur_slab
256	prismarine_slab
257	prismarine_brick_slab
258	dark_prismarine_slab
259	smooth_quartz
260	smooth_red_sandstone
261	smooth_sandstone
262	smooth_stone
263	bricks
264	bookshelf
265	chiseled_bookshelf
266	decorated_pot
267	mossy_cobblestone
268	obsidian
269	torch
270	end_rod
271	chorus_plant
272	chorus_flower
273	purpur_block
274	purpur_pillar
275	purpur_stairs
276	spawner
277	chest
278	crafting_table
279	farmland
280	furnace
281	ladder
282	cobblestone_stairs
283	snow
284	ice
285	snow_block
286	cactus
287	clay
288	jukebox
289	oak_fence
290	spruce_fence
291	birch_fence
292	jungle_fence
293	acacia_fence
294	cherry_fence
295	dark_oak_fence
296	mangrove_fence
297	bamboo_fence
298	crimson_fence
299	warped_fence
300	pumpkin
301	carved_pumpkin
302	jack_o_lantern
303	netherrack
304	soul_sand
305	soul_soil
306	basalt
307	polished_basalt
308	smooth_basalt
309	soul_torch
310	glowstone
311	infested_stone
312	infested_cobblestone
313	infested_stone_bricks
314	infested_mossy_stone_bricks
315	infested_cracked_stone_bricks
316	infested_chiseled_stone_bricks
317	infested_deepslate
318	stone_bricks
319	mossy_stone_bricks
320	cracked_stone_bricks
321	chiseled_stone_bricks
322	packed_mud
323	mud_bricks
324	deepslate_bricks
325	cracked_deepslate_bricks
326	deepslate_tiles
327	cracked_deepslate_tiles
328	chiseled_deepslate
329	reinforced_deepslate
330	brown_mushroom_block
331	red_mushroom_block
332	mushroom_stem
333	iron_bars
334	chain
335	glass_pane
336	melon
337	vine
338	glow_lichen
339	brick_stairs
340	stone_brick_stairs
341	mud_brick_stairs
342	mycelium
343	lily_pad
344	nether_bricks
345	cracked_nether_bricks
346	chiseled_nether_bricks
347	nether_brick_fence
348	nether_brick_stairs
349	sculk
350	sculk_vein
351	sculk_catalyst
352	sculk_shrieker
353	enchanting_table
354	end_portal_frame
355	end_stone
356	end_stone_bricks
357	dragon_egg
358	sandstone_stairs
359	ender_chest
360	emerald_block
361	oak_stairs
362	spruce_stairs
363	birch_stairs
364	jungle_stairs
365	acacia_stairs
366	cherry_stairs
367	dark_oak_stairs
368	mangrove_stairs
369	bamboo_stairs
370	bamboo_mosaic_stairs
371	crimson_stairs
372	warped_stairs
373	command_block
374	beacon
375	cobblestone_wall
376	mossy_cobblestone_wall
377	brick_wall
378	prismarine_wall
379	red_sandstone_wall
380	mossy_stone_brick_wall
381	granite_wall
382	stone_brick_wall
383	mud_brick_wall
384	nether_brick_wall
385	andesite_wall
386	red_nether_brick_wall
387	sandstone_wall
388	end_stone_brick_wall
389	diorite_wall
390	blackstone_wall
391	polished_blackstone_wall
392	polished_blackstone_brick_wall
393	cobbled_deepslate_wall
394	polished_deepslate_wall
395	deepslate_brick_wall
396	deepslate_tile_wall
397	anvil
398	chipped_anvil
399	damaged_anvil
400	chiseled_quartz_block
401	quartz_block
402	quartz_bricks
403	quartz_pillar
404	quartz_stairs
405	white_terracotta
406	orange_terracotta
407	magenta_terracotta
408	light_blue_terracotta
409	yellow_terracotta
410	lime_terracotta
411	pink_terracotta
412	gray_terracotta
413	light_gray_terracotta
414	cyan_terracotta
415	purple_terracotta
416	blue_terracotta
417	brown_terracotta
418	green_terracotta
419	red_terracotta
420	black_terracotta
421	barrier
422	light
423	hay_block
424	white_carpet
425	orange_carpet
426	magenta_carpet
427	light_blue_carpet
428	yellow_carpet
429	lime_carpet
430	pink_carpet
431	gray_carpet
432	light_gray_carpet
433	cyan_carpet
434	purple_carpet
435	blue_carpet
436	brown_carpet
437	green_carpet
438	red_carpet
439	black_carpet
440	terracotta
441	packed_ice
442	dirt_path
443	sunflower
444	lilac
445	rose_bush
446	peony
447	tall_grass
448	large_fern
449	white_stained_glass
450	orange_stained_glass
451	magenta_stained_glass
452	light_blue_stained_glass
453	yellow_stained_glass
454	lime_stained_glass
455	pink_stained_glass
456	gray_stained_glass
457	light_gray_stained_glass
458	cyan_stained_glass
459	purple_stained_glass
460	blue_stained_glass
461	brown_stained_glass
462	green_stained_glass
463	red_stained_glass
464	black_stained_glass
465	white_stained_glass_pane
466	orange_stained_glass_pane
467	magenta_stained_glass_pane
468	light_blue_stained_glass_pane
469	yellow_stained_glass_pane
470	lime_stained_glass_pane
471	pink_stained_glass_pane
472	gray_stained_glass_pane
473	light_gray_stained_glass_pane
474	cyan_stained_glass_pane
475	purple_stained_glass_pane
476	blue_stained_glass_pane
477	brown_stained_glass_pane
478	green_stained_glass_pane
479	red_stained_glass_pane
480	black_stained_glass_pane
481	prismarine
482	prismarine_bricks
483	dark_prismarine
484	prismarine_stairs
485	prismarine_brick_stairs
486	dark_prismarine_stairs
487	sea_lantern
488	red_sandstone
489	chiseled_red_sandstone
490	cut_red_sandstone
491	red_sandstone_stairs
492	repeating_command_block
493	chain_command_block
494	magma_block
495	nether_wart_block
496	warped_wart_block
497	red_nether_bricks
498	bone_block
499	structure_void
500	shulker_box
501	white_shulker_box
502	orange_shulker_box
503	magenta_shulker_box
504	light_blue_shulker_box
505	yellow_shulker_box
506	lime_shulker_box
507	pink_shulker_box
508	gray_shulker_box
509	light_gray_shulker_box
510	cyan_shulker_box
511	purple_shulker_box
512	blue_shulker_box
513	brown_shulker_box
514	green_shulker_box
515	red_shulker_box
516	black_shulker_box
517	white_glazed_terracotta
518	orange_glazed_terracotta
519	magenta_glazed_terracotta
520	light_blue_glazed_terracotta
521	yellow_glazed_terracotta
522	lime_glazed_terracotta
523	pink_glazed_terracotta
524	gray_glazed_terracotta
525	light_gray_glazed_terracotta
526	cyan_glazed_terracotta
527	purple_glazed_terracotta
528	blue_glazed_terracotta
529	brown_glazed_terracotta
530	green_glazed_terracotta
531	red_glazed_terracotta
532	black_glazed_terracotta
533	white_concrete
534	orange_concrete
535	magenta_concrete
536	light_blue_concrete
537	yellow_concrete
538	lime_concrete
539	pink_concrete
540	gray_concrete
541	light_gray_concrete
542	cyan_concrete
543	purple_concrete
544	blue_concrete
545	brown_concrete
546	green_concrete
547	red_concrete
548	black_concrete
549	white_concrete_powder
550	orange_concrete_powder
551	magenta_concrete_powder
552	light_blue_concrete_powder
553	yellow_concrete_powder
554	lime_concrete_powder
555	pink_concrete_powder
556	gray_concrete_powder
557	light_gray_concrete_powder
558	cyan_concrete_powder
559	purple_concrete_powder
560	blue_concrete_powder
561	brown_concrete_powder
562	green_concrete_powder
563	red_concrete_powder
564	black_concrete_powder
565	turtle_egg
566	sniffer_egg
567	dead_tube_coral_block
568	dead_brain_coral_block
569	dead_bubble_coral_block
570	dead_fire_coral_block
571	dead_horn_coral_block
572	tube_coral_block
573	brain_coral_block
574	bubble_coral_block
575	fire_coral_block
576	horn_coral_block
577	tube_coral
578	brain_coral
579	bubble_coral
580	fire_coral
581	horn_coral
582	dead_brain_coral
583	dead_bubble_coral
584	dead_fire_coral
585	dead_horn_coral
586	dead_tube_coral
587	tube_coral_fan
588	brain_coral_fan
589	bubble_coral_fan
590	fire_coral_fan
591	horn_coral_fan
592	dead_tube_coral_fan
593	dead_brain_coral_fan
594	dead_bubble_coral_fan
595	dead_fire_coral_fan
596	dead_horn_coral_fan
597	blue_ice
598	conduit
599	polished_granite_stairs
600	smooth_red_sandstone_stairs
601	mossy_stone_brick_stairs
602	polished_diorite_stairs
603	mossy_cobblestone_stairs
604	end_stone_brick_stairs
605	stone_stairs
606	smooth_sandstone_stairs
607	smooth_quartz_stairs
608	granite_stairs
609	andesite_stairs
610	red_nether_brick_stairs
611	polished_andesite_stairs
612	diorite_stairs
613	cobbled_deepslate_stairs
614	polished_deepslate_stairs
615	deepslate_brick_stairs
616	deepslate_tile_stairs
617	polished_granite_slab
618	smooth_red_sandstone_slab
619	mossy_stone_brick_slab
620	polished_diorite_slab
621	mossy_cobblestone_slab
622	end_stone_brick_slab
623	smooth_sandstone_slab
624	smooth_quartz_slab
625	granite_slab
626	andesite_slab
627	red_nether_brick_slab
628	polished_andesite_slab
629	diorite_slab
630	cobbled_deepslate_slab
631	polished_deepslate_slab
632	deepslate_brick_slab
633	deepslate_tile_slab
634	scaffolding
635	redstone
636	redstone_torch
637	redstone_block
638	repeater
639	comparator
640	piston
641	sticky_piston
642	slime_block
643	honey_block
644	observer
645	hopper
646	dispenser
647	dropper
648	lectern
649	target
650	lever
651	lightning_rod
652	daylight_detector
653	sculk_sensor
654	calibrated_sculk_sensor
655	tripwire_hook
656	trapped_chest
657	tnt
658	redstone_lamp
659	note_block
660	stone_button
661	polished_blackstone_button
662	oak_button
663	spruce_button
664	birch_button
665	jungle_button
666	acacia_button
667	cherry_button
668	dark_oak_button
669	mangrove_button
670	bamboo_button
671	crimson_button
672	warped_button
673	stone_pressure_plate
674	polished_blackstone_pressure_plate
675	light_weighted_pressure_plate
676	heavy_weighted_pressure_plate
677	oak_pressure_plate
678	spruce_pressure_plate
679	birch_pressure_plate
680	jungle_pressure_plate
681	acacia_pressure_plate
682	cherry_pressure_plate
683	dark_oak_pressure_plate
684	mangrove_pressure_plate
685	bamboo_pressure_plate
686	crimson_pressure_plate
687	warped_pressure_plate
688	iron_door
689	oak_door
690	spruce_door
691	birch_door
692	jungle_door
693	acacia_door
694	cherry_door
695	dark_oak_door
696	mangrove_door
697	bamboo_door
698	crimson_door
699	warped_door
700	iron_trapdoor
701	oak_trapdoor
702	spruce_trapdoor
703	birch_trapdoor
704	jungle_trapdoor
705	acacia_trapdoor
706	cherry_trapdoor
707	dark_oak_trapdoor
708	mangrove_trapdoor
709	bamboo_trapdoor
710	crimson_trapdoor
711	warped_trapdoor
712	oak_fence_gate
713	spruce_fence_gate
714	birch_fence_gate
715	jungle_fence_gate
716	acacia_fence_gate
717	cherry_fence_gate
718	dark_oak_fence_gate
719	mangrove_fence_gate
720	bamboo_fence_gate
721	crimson_fence_gate
722	warped_fence_gate
723	powered_rail
724	detector_rail
725	rail
726	activator_rail
727	saddle
728	minecart
729	chest_minecart
730	furnace_minecart
731	tnt_minecart
732	hopper_minecart
733	carrot_on_a_stick
734	warped_fungus_on_a_stick
735	elytra
736	oak_boat
737	oak_chest_boat
738	spruce_boat
739	spruce_chest_boat
740	birch_boat
741	birch_chest_boat
742	jungle_boat
743	jungle_chest_boat
744	acacia_boat
745	acacia_chest_boat
746	cherry_boat
747	cherry_chest_boat
748	dark_oak_boat
749	dark_oak_chest_boat
750	mangrove_boat
751	mangrove_chest_boat
752	bamboo_raft
753	bamboo_chest_raft
754	structure_block
755	jigsaw
756	turtle_helmet
757	scute
758	flint_and_steel
759	apple
760	bow
761	arrow
762	coal
763	charcoal
764	diamond
765	emerald
766	lapis_lazuli
767	quartz
768	amethyst_shard
769	raw_iron
770	iron_ingot
771	raw_copper
772	copper_ingot
773	raw_gold
774	gold_ingot
775	netherite_ingot
776	netherite_scrap
777	wooden_sword
778	wooden_shovel
779	wooden_pickaxe
780	wooden_axe
781	wooden_hoe
782	stone_sword
783	stone_shovel
784	stone_pickaxe
785	stone_axe
786	stone_hoe
787	golden_sword
788	golden_shovel
789	golden_pickaxe
790	golden_axe
791	golden_hoe
792	iron_sword
793	iron_shovel
794	iron_pickaxe
795	iron_axe
796	iron_hoe
797	diamond_sword
798	diamond_shovel
799	diamond_pickaxe
800	diamond_axe
801	diamond_hoe
802	netherite_sword
803	netherite_shovel
804	netherite_pickaxe
805	netherite_axe
806	netherite_hoe
807	stick
808	bowl
809	mushroom_stew
810	string
811	feather
812	gunpowder
813	wheat_seeds
814	wheat
815	bread
816	leather_helmet
817	leather_chestplate
818	leather_leggings
819	leather_boots
820	chainmail_helmet
821	chainmail_chestplate
822	chainmail_leggings
823	chainmail_boots
824	iron_helmet
825	iron_chestplate
826	iron_leggings
827	iron_boots
828	diamond_helmet
829	diamond_chestplate
830	diamond_leggings
831	diamond_boots
832	golden_helmet
833	golden_chestplate
834	golden_leggings
835	golden_boots
836	netherite_helmet
837	netherite_chestplate
838	netherite_leggings
839	netherite_boots
840	flint
841	porkchop
842	cooked_porkchop
843	painting
844	golden_apple
845	enchanted_golden_apple
846	oak_sign
847	spruce_sign
848	birch_sign
849	jungle_sign
850	acacia_sign
851	cherry_sign
852	dark_oak_sign
853	mangrove_sign
854	bamboo_sign
855	crimson_sign
856	warped_sign
857	oak_hanging_sign
858	spruce_hanging_sign
859	birch_hanging_sign
860	jungle_hanging_sign
861	acacia_hanging_sign
862	cherry_hanging_sign
863	dark_oak_hanging_sign
864	mangrove_hanging_sign
865	bamboo_hanging_sign
866	crimson_hanging_sign
867	warped_hanging_sign
868	bucket
869	water_bucket
870	lava_bucket
871	powder_snow_bucket
872	snowball
873	leather
874	milk_bucket
875	pufferfish_bucket
876	salmon_bucket
877	cod_bucket
878	tropical_fish_bucket
879	axolotl_bucket
880	tadpole_bucket
881	brick
882	clay_ball
883	dried_kelp_block
884	paper
885	book
886	slime_ball
887	egg
888	compass
889	recovery_compass
890	bundle
891	fishing_rod
892	clock
893	spyglass
894	glowstone_dust
895	cod
896	salmon
897	tropical_fish
898	pufferfish
899	cooked_cod
900	cooked_salmon
901	ink_sac
902	glow_ink_sac
903	cocoa_beans
904	white_dye
905	orange_dye
906	magenta_dye
907	light_blue_dye
908	yellow_dye
909	lime_dye
910	pink_dye
911	gray_dye
912	light_gray_dye
913	cyan_dye
914	purple_dye
915	blue_dye
916	brown_dye
917	green_dye
918	red_dye
919	black_dye
920	bone_meal
921	bone
922	sugar
923	cake
924	white_bed
925	orange_bed
926	magenta_bed
927	light_blue_bed
928	yellow_bed
929	lime_bed
930	pink_bed
931	gray_bed
932	light_gray_bed
933	cyan_bed
934	purple_bed
935	blue_bed
936	brown_bed
937	green_bed
938	red_bed
939	black_bed
940	cookie
941	filled_map
942	shears
943	melon_slice
944	dried_kelp
945	pumpkin_seeds
946	melon_seeds
947	beef
948	cooked_beef
949	chicken
950	cooked_chicken
951	rotten_flesh
952	ender_pearl
953	blaze_rod
954	ghast_tear
955	gold_nugget
956	nether_wart
957	potion
958	glass_bottle
959	spider_eye
960	fermented_spider_eye
961	blaze_powder
962	magma_cream
963	brewing_stand
964	cauldron
965	ender_eye
966	glistering_melon_slice
967	allay_spawn_egg
968	axolotl_spawn_egg
969	bat_spawn_egg
970	bee_spawn_egg
971	blaze_spawn_egg
972	cat_spawn_egg
973	camel_spawn_egg
974	cave_spider_spawn_egg
975	chicken_spawn_egg
976	cod_spawn_egg
977	cow_spawn_egg
978	creeper_spawn_egg
979	dolphin_spawn_egg
980	donkey_spawn_egg
981	drowned_spawn_egg
982	elder_guardian_spawn_egg
983	ender_dragon_spawn_egg
984	enderman_spawn_egg
985	endermite_spawn_egg
986	evoker_spawn_egg
987	fox_spawn_egg
988	frog_spawn_egg
989	ghast_spawn_egg
990	glow_squid_spawn_egg
991	goat_spawn_egg
992	guardian_spawn_egg
993	hoglin_spawn_egg
994	horse_spawn_egg
995	husk_spawn_egg
